,settlementDate,settlementPeriod,imbalanceQuantityMAW,time_stamp
33,2014-12-26,15,-262.561,2014-12-26 07:30:00
34,2014-12-26,14,85.9003,2014-12-26 07:00:00
35,2014-12-26,13,26.5045,2014-12-26 06:30:00
36,2014-12-26,12,27.0331,2014-12-26 06:00:00
37,2014-12-26,11,-37.5335,2014-12-26 05:30:00
38,2014-12-26,10,-39.2666,2014-12-26 05:00:00
39,2014-12-26,9,-51.5416,2014-12-26 04:30:00
40,2014-12-26,8,-115.217,2014-12-26 04:00:00
41,2014-12-26,7,-55.5252,2014-12-26 03:30:00
42,2014-12-26,6,25.4943,2014-12-26 03:00:00
43,2014-12-26,5,72.0718,2014-12-26 02:30:00
44,2014-12-26,4,-107.276,2014-12-26 02:00:00
45,2014-12-26,3,8.256,2014-12-26 01:30:00
46,2014-12-26,2,-18.9573,2014-12-26 01:00:00
47,2014-12-26,1,-19.9604,2014-12-26 00:30:00
0,2014-12-27,48,-481.25,2014-12-28 00:00:00
1,2014-12-27,47,-402.691,2014-12-27 23:30:00
2,2014-12-27,46,-255.316,2014-12-27 23:00:00
3,2014-12-27,45,-192.64,2014-12-27 22:30:00
4,2014-12-27,44,-151.693,2014-12-27 22:00:00
5,2014-12-27,43,-211.155,2014-12-27 21:30:00
6,2014-12-27,42,-190.133,2014-12-27 21:00:00
7,2014-12-27,41,-163.107,2014-12-27 20:30:00
8,2014-12-27,40,-237.838,2014-12-27 20:00:00
9,2014-12-27,39,-161.521,2014-12-27 19:30:00
10,2014-12-27,38,-180.155,2014-12-27 19:00:00
11,2014-12-27,37,-248.521,2014-12-27 18:30:00
12,2014-12-27,36,-168.233,2014-12-27 18:00:00
13,2014-12-27,35,-248.689,2014-12-27 17:30:00
14,2014-12-27,34,-334.296,2014-12-27 17:00:00
15,2014-12-27,33,-439.345,2014-12-27 16:30:00
16,2014-12-27,32,-276.656,2014-12-27 16:00:00
17,2014-12-27,31,77.6847,2014-12-27 15:30:00
18,2014-12-27,30,185.082,2014-12-27 15:00:00
19,2014-12-27,29,370.841,2014-12-27 14:30:00
20,2014-12-27,28,401.286,2014-12-27 14:00:00
21,2014-12-27,27,417.491,2014-12-27 13:30:00
22,2014-12-27,26,434.252,2014-12-27 13:00:00
23,2014-12-27,25,477.115,2014-12-27 12:30:00
24,2014-12-27,24,342.582,2014-12-27 12:00:00
25,2014-12-27,23,430.351,2014-12-27 11:30:00
26,2014-12-27,22,253.16,2014-12-27 11:00:00
27,2014-12-27,21,233.074,2014-12-27 10:30:00
28,2014-12-27,20,264.171,2014-12-27 10:00:00
29,2014-12-27,19,561.416,2014-12-27 09:30:00
30,2014-12-27,18,267.785,2014-12-27 09:00:00
31,2014-12-27,17,-155.459,2014-12-27 08:30:00
32,2014-12-27,16,-563.074,2014-12-27 08:00:00
33,2014-12-27,15,-412.314,2014-12-27 07:30:00
34,2014-12-27,14,-49.6547,2014-12-27 07:00:00
35,2014-12-27,13,-32.107,2014-12-27 06:30:00
36,2014-12-27,12,14.7042,2014-12-27 06:00:00
37,2014-12-27,11,-231.283,2014-12-27 05:30:00
38,2014-12-27,10,-328.107,2014-12-27 05:00:00
39,2014-12-27,9,-252.784,2014-12-27 04:30:00
40,2014-12-27,8,-315,2014-12-27 04:00:00
41,2014-12-27,7,-225.004,2014-12-27 03:30:00
42,2014-12-27,6,-176.732,2014-12-27 03:00:00
43,2014-12-27,5,-71.0702,2014-12-27 02:30:00
44,2014-12-27,4,123.105,2014-12-27 02:00:00
45,2014-12-27,3,214.945,2014-12-27 01:30:00
46,2014-12-27,2,53.365,2014-12-27 01:00:00
47,2014-12-27,1,-265.898,2014-12-27 00:30:00
0,2014-12-28,48,-87.6421,2014-12-29 00:00:00
1,2014-12-28,47,42.925,2014-12-28 23:30:00
2,2014-12-28,46,-34.8258,2014-12-28 23:00:00
3,2014-12-28,45,128.77,2014-12-28 22:30:00
4,2014-12-28,44,199.495,2014-12-28 22:00:00
5,2014-12-28,43,232.264,2014-12-28 21:30:00
6,2014-12-28,42,54.62,2014-12-28 21:00:00
7,2014-12-28,41,-4.0469,2014-12-28 20:30:00
8,2014-12-28,40,-133.446,2014-12-28 20:00:00
9,2014-12-28,39,91.0399,2014-12-28 19:30:00
10,2014-12-28,38,4.4544,2014-12-28 19:00:00
11,2014-12-28,37,-84.6666,2014-12-28 18:30:00
12,2014-12-28,36,-10.3017,2014-12-28 18:00:00
13,2014-12-28,35,125.816,2014-12-28 17:30:00
14,2014-12-28,34,153.456,2014-12-28 17:00:00
15,2014-12-28,33,-191.788,2014-12-28 16:30:00
16,2014-12-28,32,-263.044,2014-12-28 16:00:00
17,2014-12-28,31,-38.2486,2014-12-28 15:30:00
18,2014-12-28,30,-169.027,2014-12-28 15:00:00
19,2014-12-28,29,-150.173,2014-12-28 14:30:00
20,2014-12-28,28,-312.41,2014-12-28 14:00:00
21,2014-12-28,27,-388.811,2014-12-28 13:30:00
22,2014-12-28,26,-424.195,2014-12-28 13:00:00
23,2014-12-28,25,-362.685,2014-12-28 12:30:00
24,2014-12-28,24,-352.525,2014-12-28 12:00:00
25,2014-12-28,23,-352.108,2014-12-28 11:30:00
26,2014-12-28,22,-22.9986,2014-12-28 11:00:00
27,2014-12-28,21,262.153,2014-12-28 10:30:00
28,2014-12-28,20,66.6535,2014-12-28 10:00:00
29,2014-12-28,19,91.7148,2014-12-28 09:30:00
30,2014-12-28,18,312.466,2014-12-28 09:00:00
31,2014-12-28,17,222.81,2014-12-28 08:30:00
32,2014-12-28,16,101.748,2014-12-28 08:00:00
33,2014-12-28,15,-17.2583,2014-12-28 07:30:00
34,2014-12-28,14,-62.6877,2014-12-28 07:00:00
35,2014-12-28,13,-12.2304,2014-12-28 06:30:00
36,2014-12-28,12,147.9,2014-12-28 06:00:00
37,2014-12-28,11,101.142,2014-12-28 05:30:00
38,2014-12-28,10,112.545,2014-12-28 05:00:00
39,2014-12-28,9,119.878,2014-12-28 04:30:00
40,2014-12-28,8,114.181,2014-12-28 04:00:00
41,2014-12-28,7,149.935,2014-12-28 03:30:00
42,2014-12-28,6,67.9382,2014-12-28 03:00:00
43,2014-12-28,5,-133.929,2014-12-28 02:30:00
44,2014-12-28,4,-280.334,2014-12-28 02:00:00
45,2014-12-28,3,-161.204,2014-12-28 01:30:00
46,2014-12-28,2,-167.517,2014-12-28 01:00:00
47,2014-12-28,1,-319.618,2014-12-28 00:30:00
0,2014-12-29,48,-219.483,2014-12-30 00:00:00
1,2014-12-29,47,-89.4305,2014-12-29 23:30:00
2,2014-12-29,46,187.204,2014-12-29 23:00:00
3,2014-12-29,45,66.7992,2014-12-29 22:30:00
4,2014-12-29,44,235.3,2014-12-29 22:00:00
5,2014-12-29,43,434.871,2014-12-29 21:30:00
6,2014-12-29,42,266.485,2014-12-29 21:00:00
7,2014-12-29,41,344.521,2014-12-29 20:30:00
8,2014-12-29,40,95.838,2014-12-29 20:00:00
9,2014-12-29,39,220.978,2014-12-29 19:30:00
10,2014-12-29,38,227.304,2014-12-29 19:00:00
11,2014-12-29,37,131.601,2014-12-29 18:30:00
12,2014-12-29,36,132.157,2014-12-29 18:00:00
13,2014-12-29,35,142.969,2014-12-29 17:30:00
14,2014-12-29,34,-121.247,2014-12-29 17:00:00
15,2014-12-29,33,-553.897,2014-12-29 16:30:00
16,2014-12-29,32,-252.844,2014-12-29 16:00:00
17,2014-12-29,31,-310.537,2014-12-29 15:30:00
18,2014-12-29,30,-504.762,2014-12-29 15:00:00
19,2014-12-29,29,-457.498,2014-12-29 14:30:00
20,2014-12-29,28,-535.992,2014-12-29 14:00:00
21,2014-12-29,27,-672.282,2014-12-29 13:30:00
22,2014-12-29,26,-549.983,2014-12-29 13:00:00
23,2014-12-29,25,-468.872,2014-12-29 12:30:00
24,2014-12-29,24,-25.5483,2014-12-29 12:00:00
25,2014-12-29,23,-24.2328,2014-12-29 11:30:00
26,2014-12-29,22,178.179,2014-12-29 11:00:00
27,2014-12-29,21,276.447,2014-12-29 10:30:00
28,2014-12-29,20,42.9577,2014-12-29 10:00:00
29,2014-12-29,19,331.782,2014-12-29 09:30:00
30,2014-12-29,18,576.981,2014-12-29 09:00:00
31,2014-12-29,17,388.128,2014-12-29 08:30:00
32,2014-12-29,16,659.166,2014-12-29 08:00:00
33,2014-12-29,15,879.214,2014-12-29 07:30:00
34,2014-12-29,14,316.088,2014-12-29 07:00:00
35,2014-12-29,13,280.23,2014-12-29 06:30:00
36,2014-12-29,12,480.81,2014-12-29 06:00:00
37,2014-12-29,11,404.111,2014-12-29 05:30:00
38,2014-12-29,10,481.263,2014-12-29 05:00:00
39,2014-12-29,9,538.175,2014-12-29 04:30:00
40,2014-12-29,8,432.202,2014-12-29 04:00:00
41,2014-12-29,7,386.891,2014-12-29 03:30:00
42,2014-12-29,6,363.675,2014-12-29 03:00:00
43,2014-12-29,5,278.19,2014-12-29 02:30:00
44,2014-12-29,4,258.997,2014-12-29 02:00:00
45,2014-12-29,3,213.834,2014-12-29 01:30:00
46,2014-12-29,2,68.5985,2014-12-29 01:00:00
47,2014-12-29,1,-90.3082,2014-12-29 00:30:00
0,2014-12-30,48,-383.189,2014-12-31 00:00:00
1,2014-12-30,47,-150.912,2014-12-30 23:30:00
2,2014-12-30,46,-99.5784,2014-12-30 23:00:00
3,2014-12-30,45,-382.473,2014-12-30 22:30:00
4,2014-12-30,44,-281.289,2014-12-30 22:00:00
5,2014-12-30,43,-251.321,2014-12-30 21:30:00
6,2014-12-30,42,-256.122,2014-12-30 21:00:00
7,2014-12-30,41,-183.42,2014-12-30 20:30:00
8,2014-12-30,40,-246.169,2014-12-30 20:00:00
9,2014-12-30,39,-351.484,2014-12-30 19:30:00
10,2014-12-30,38,-203.265,2014-12-30 19:00:00
11,2014-12-30,37,-59.8253,2014-12-30 18:30:00
12,2014-12-30,36,-139.802,2014-12-30 18:00:00
13,2014-12-30,35,-54.1863,2014-12-30 17:30:00
14,2014-12-30,34,-220.893,2014-12-30 17:00:00
15,2014-12-30,33,-432.274,2014-12-30 16:30:00
16,2014-12-30,32,-306.33,2014-12-30 16:00:00
17,2014-12-30,31,-458.407,2014-12-30 15:30:00
18,2014-12-30,30,-461.381,2014-12-30 15:00:00
19,2014-12-30,29,-336.442,2014-12-30 14:30:00
20,2014-12-30,28,-221.118,2014-12-30 14:00:00
21,2014-12-30,27,-199.944,2014-12-30 13:30:00
22,2014-12-30,26,-202.584,2014-12-30 13:00:00
23,2014-12-30,25,-174.768,2014-12-30 12:30:00
24,2014-12-30,24,-234.216,2014-12-30 12:00:00
25,2014-12-30,23,18.0336,2014-12-30 11:30:00
26,2014-12-30,22,340.782,2014-12-30 11:00:00
27,2014-12-30,21,528.179,2014-12-30 10:30:00
28,2014-12-30,20,519.84,2014-12-30 10:00:00
29,2014-12-30,19,446.849,2014-12-30 09:30:00
30,2014-12-30,18,251.464,2014-12-30 09:00:00
31,2014-12-30,17,116.035,2014-12-30 08:30:00
32,2014-12-30,16,245.18,2014-12-30 08:00:00
33,2014-12-30,15,152.381,2014-12-30 07:30:00
34,2014-12-30,14,89.3625,2014-12-30 07:00:00
35,2014-12-30,13,-11.4187,2014-12-30 06:30:00
36,2014-12-30,12,-99.7753,2014-12-30 06:00:00
37,2014-12-30,11,-309.382,2014-12-30 05:30:00
38,2014-12-30,10,-253.667,2014-12-30 05:00:00
39,2014-12-30,9,-308.8,2014-12-30 04:30:00
40,2014-12-30,8,-269.735,2014-12-30 04:00:00
41,2014-12-30,7,-216.048,2014-12-30 03:30:00
42,2014-12-30,6,-360.655,2014-12-30 03:00:00
43,2014-12-30,5,-311.181,2014-12-30 02:30:00
44,2014-12-30,4,-268.925,2014-12-30 02:00:00
45,2014-12-30,3,-109.085,2014-12-30 01:30:00
46,2014-12-30,2,-224.945,2014-12-30 01:00:00
47,2014-12-30,1,-228.04,2014-12-30 00:30:00
0,2014-12-31,48,-488.659,2015-01-01 00:00:00
1,2014-12-31,47,-499.266,2014-12-31 23:30:00
2,2014-12-31,46,-246.755,2014-12-31 23:00:00
3,2014-12-31,45,-502.094,2014-12-31 22:30:00
4,2014-12-31,44,-782.256,2014-12-31 22:00:00
5,2014-12-31,43,-469.947,2014-12-31 21:30:00
6,2014-12-31,42,-518.793,2014-12-31 21:00:00
7,2014-12-31,41,-643.079,2014-12-31 20:30:00
8,2014-12-31,40,-666.794,2014-12-31 20:00:00
9,2014-12-31,39,-675.949,2014-12-31 19:30:00
10,2014-12-31,38,-775.112,2014-12-31 19:00:00
11,2014-12-31,37,-445.584,2014-12-31 18:30:00
12,2014-12-31,36,-144.946,2014-12-31 18:00:00
13,2014-12-31,35,-128.198,2014-12-31 17:30:00
14,2014-12-31,34,-123.287,2014-12-31 17:00:00
15,2014-12-31,33,-88.4086,2014-12-31 16:30:00
16,2014-12-31,32,-25.8778,2014-12-31 16:00:00
17,2014-12-31,31,-113.424,2014-12-31 15:30:00
18,2014-12-31,30,-222.87,2014-12-31 15:00:00
19,2014-12-31,29,-297.667,2014-12-31 14:30:00
20,2014-12-31,28,-144,2014-12-31 14:00:00
21,2014-12-31,27,-340.61,2014-12-31 13:30:00
22,2014-12-31,26,-340.595,2014-12-31 13:00:00
23,2014-12-31,25,-305.465,2014-12-31 12:30:00
24,2014-12-31,24,-270.326,2014-12-31 12:00:00
25,2014-12-31,23,-302.069,2014-12-31 11:30:00
26,2014-12-31,22,-316.066,2014-12-31 11:00:00
27,2014-12-31,21,-202.013,2014-12-31 10:30:00
28,2014-12-31,20,205.199,2014-12-31 10:00:00
29,2014-12-31,19,158.801,2014-12-31 09:30:00
30,2014-12-31,18,338.078,2014-12-31 09:00:00
31,2014-12-31,17,-26.3558,2014-12-31 08:30:00
32,2014-12-31,16,192.426,2014-12-31 08:00:00
33,2014-12-31,15,363.851,2014-12-31 07:30:00
34,2014-12-31,14,73.4172,2014-12-31 07:00:00
35,2014-12-31,13,114.126,2014-12-31 06:30:00
36,2014-12-31,12,43.8819,2014-12-31 06:00:00
37,2014-12-31,11,42.8406,2014-12-31 05:30:00
38,2014-12-31,10,-371.47,2014-12-31 05:00:00
39,2014-12-31,9,-240.792,2014-12-31 04:30:00
40,2014-12-31,8,-45.0834,2014-12-31 04:00:00
41,2014-12-31,7,252.25,2014-12-31 03:30:00
42,2014-12-31,6,397.235,2014-12-31 03:00:00
43,2014-12-31,5,338.15,2014-12-31 02:30:00
44,2014-12-31,4,382.609,2014-12-31 02:00:00
45,2014-12-31,3,590.211,2014-12-31 01:30:00
46,2014-12-31,2,139.419,2014-12-31 01:00:00
47,2014-12-31,1,-67.7564,2014-12-31 00:30:00
0,2015-01-01,48,-848.719,2015-01-02 00:00:00
1,2015-01-01,47,-611.746,2015-01-01 23:30:00
2,2015-01-01,46,-173.746,2015-01-01 23:00:00
3,2015-01-01,45,184.787,2015-01-01 22:30:00
4,2015-01-01,44,-69.3215,2015-01-01 22:00:00
5,2015-01-01,43,102.428,2015-01-01 21:30:00
6,2015-01-01,42,135.144,2015-01-01 21:00:00
7,2015-01-01,41,103.421,2015-01-01 20:30:00
8,2015-01-01,40,32.0934,2015-01-01 20:00:00
9,2015-01-01,39,-4.07,2015-01-01 19:30:00
10,2015-01-01,38,-235.769,2015-01-01 19:00:00
11,2015-01-01,37,-322.999,2015-01-01 18:30:00
12,2015-01-01,36,-182.728,2015-01-01 18:00:00
13,2015-01-01,35,63.3898,2015-01-01 17:30:00
14,2015-01-01,34,-72.5621,2015-01-01 17:00:00
15,2015-01-01,33,-50.3719,2015-01-01 16:30:00
16,2015-01-01,32,4.6634,2015-01-01 16:00:00
17,2015-01-01,31,59.6051,2015-01-01 15:30:00
18,2015-01-01,30,-25.9226,2015-01-01 15:00:00
19,2015-01-01,29,6.6973,2015-01-01 14:30:00
20,2015-01-01,28,162.702,2015-01-01 14:00:00
21,2015-01-01,27,-34.6394,2015-01-01 13:30:00
22,2015-01-01,26,63.2689,2015-01-01 13:00:00
23,2015-01-01,25,92.3832,2015-01-01 12:30:00
24,2015-01-01,24,148.539,2015-01-01 12:00:00
25,2015-01-01,23,249.639,2015-01-01 11:30:00
26,2015-01-01,22,118.4,2015-01-01 11:00:00
27,2015-01-01,21,-34.9917,2015-01-01 10:30:00
28,2015-01-01,20,-238.83,2015-01-01 10:00:00
29,2015-01-01,19,-546.505,2015-01-01 09:30:00
30,2015-01-01,18,-639.427,2015-01-01 09:00:00
31,2015-01-01,17,-813.922,2015-01-01 08:30:00
32,2015-01-01,16,-974.809,2015-01-01 08:00:00
33,2015-01-01,15,-806.782,2015-01-01 07:30:00
34,2015-01-01,14,-538.053,2015-01-01 07:00:00
35,2015-01-01,13,-513.916,2015-01-01 06:30:00
36,2015-01-01,12,-566.603,2015-01-01 06:00:00
37,2015-01-01,11,-602.278,2015-01-01 05:30:00
38,2015-01-01,10,-312.912,2015-01-01 05:00:00
39,2015-01-01,9,-44.73,2015-01-01 04:30:00
40,2015-01-01,8,-353.894,2015-01-01 04:00:00
41,2015-01-01,7,-0.8944,2015-01-01 03:30:00
42,2015-01-01,6,-551.276,2015-01-01 03:00:00
43,2015-01-01,5,-551.878,2015-01-01 02:30:00
44,2015-01-01,4,-419.545,2015-01-01 02:00:00
45,2015-01-01,3,-23.876,2015-01-01 01:30:00
46,2015-01-01,2,-168.958,2015-01-01 01:00:00
47,2015-01-01,1,-320.506,2015-01-01 00:30:00
0,2015-01-02,48,-663.242,2015-01-03 00:00:00
1,2015-01-02,47,-522.715,2015-01-02 23:30:00
2,2015-01-02,46,-343.671,2015-01-02 23:00:00
3,2015-01-02,45,-446.039,2015-01-02 22:30:00
4,2015-01-02,44,-548.326,2015-01-02 22:00:00
5,2015-01-02,43,-85.9758,2015-01-02 21:30:00
6,2015-01-02,42,-257.161,2015-01-02 21:00:00
7,2015-01-02,41,-485.038,2015-01-02 20:30:00
8,2015-01-02,40,-439.382,2015-01-02 20:00:00
9,2015-01-02,39,-259.431,2015-01-02 19:30:00
10,2015-01-02,38,-255.968,2015-01-02 19:00:00
11,2015-01-02,37,-187.618,2015-01-02 18:30:00
12,2015-01-02,36,114.767,2015-01-02 18:00:00
13,2015-01-02,35,656.014,2015-01-02 17:30:00
14,2015-01-02,34,611.51,2015-01-02 17:00:00
15,2015-01-02,33,-356.822,2015-01-02 16:30:00
16,2015-01-02,32,-531.669,2015-01-02 16:00:00
17,2015-01-02,31,-525.977,2015-01-02 15:30:00
18,2015-01-02,30,-508.991,2015-01-02 15:00:00
19,2015-01-02,29,-514.63,2015-01-02 14:30:00
20,2015-01-02,28,-697.938,2015-01-02 14:00:00
21,2015-01-02,27,-906.492,2015-01-02 13:30:00
22,2015-01-02,26,-959.634,2015-01-02 13:00:00
23,2015-01-02,25,-1057.02,2015-01-02 12:30:00
24,2015-01-02,24,-1054.74,2015-01-02 12:00:00
25,2015-01-02,23,-1030.6,2015-01-02 11:30:00
26,2015-01-02,22,-1151.37,2015-01-02 11:00:00
27,2015-01-02,21,-1197.67,2015-01-02 10:30:00
28,2015-01-02,20,-1110.93,2015-01-02 10:00:00
29,2015-01-02,19,-1297.3,2015-01-02 09:30:00
30,2015-01-02,18,-1114.93,2015-01-02 09:00:00
31,2015-01-02,17,-1194.54,2015-01-02 08:30:00
32,2015-01-02,16,-1226.79,2015-01-02 08:00:00
33,2015-01-02,15,-1086.93,2015-01-02 07:30:00
34,2015-01-02,14,-421.905,2015-01-02 07:00:00
35,2015-01-02,13,-723.299,2015-01-02 06:30:00
36,2015-01-02,12,-405.398,2015-01-02 06:00:00
37,2015-01-02,11,-389.187,2015-01-02 05:30:00
38,2015-01-02,10,-726.01,2015-01-02 05:00:00
39,2015-01-02,9,-636.196,2015-01-02 04:30:00
40,2015-01-02,8,-759.538,2015-01-02 04:00:00
41,2015-01-02,7,-584.675,2015-01-02 03:30:00
42,2015-01-02,6,-714.339,2015-01-02 03:00:00
43,2015-01-02,5,-755.721,2015-01-02 02:30:00
44,2015-01-02,4,-682.699,2015-01-02 02:00:00
45,2015-01-02,3,-548.469,2015-01-02 01:30:00
46,2015-01-02,2,-819.621,2015-01-02 01:00:00
47,2015-01-02,1,-815.352,2015-01-02 00:30:00
0,2015-01-03,48,-205.892,2015-01-04 00:00:00
1,2015-01-03,47,-282.269,2015-01-03 23:30:00
2,2015-01-03,46,-273.858,2015-01-03 23:00:00
3,2015-01-03,45,-271.087,2015-01-03 22:30:00
4,2015-01-03,44,-278.291,2015-01-03 22:00:00
5,2015-01-03,43,109.595,2015-01-03 21:30:00
6,2015-01-03,42,253.483,2015-01-03 21:00:00
7,2015-01-03,41,294.474,2015-01-03 20:30:00
8,2015-01-03,40,247.732,2015-01-03 20:00:00
9,2015-01-03,39,234.03,2015-01-03 19:30:00
10,2015-01-03,38,-146.101,2015-01-03 19:00:00
11,2015-01-03,37,49.0188,2015-01-03 18:30:00
12,2015-01-03,36,-120.312,2015-01-03 18:00:00
13,2015-01-03,35,-407.731,2015-01-03 17:30:00
14,2015-01-03,34,-379.535,2015-01-03 17:00:00
15,2015-01-03,33,-757.347,2015-01-03 16:30:00
16,2015-01-03,32,-714.372,2015-01-03 16:00:00
17,2015-01-03,31,-743.524,2015-01-03 15:30:00
18,2015-01-03,30,-333.189,2015-01-03 15:00:00
19,2015-01-03,29,-149.073,2015-01-03 14:30:00
20,2015-01-03,28,103.961,2015-01-03 14:00:00
21,2015-01-03,27,154.626,2015-01-03 13:30:00
22,2015-01-03,26,255.073,2015-01-03 13:00:00
23,2015-01-03,25,350.795,2015-01-03 12:30:00
24,2015-01-03,24,-65.8975,2015-01-03 12:00:00
25,2015-01-03,23,-176.817,2015-01-03 11:30:00
26,2015-01-03,22,-9.8825,2015-01-03 11:00:00
27,2015-01-03,21,-160.282,2015-01-03 10:30:00
28,2015-01-03,20,-258.97,2015-01-03 10:00:00
29,2015-01-03,19,-223.373,2015-01-03 09:30:00
30,2015-01-03,18,-154.88,2015-01-03 09:00:00
31,2015-01-03,17,-372.483,2015-01-03 08:30:00
32,2015-01-03,16,-365.57,2015-01-03 08:00:00
33,2015-01-03,15,-346.788,2015-01-03 07:30:00
34,2015-01-03,14,-344.93,2015-01-03 07:00:00
35,2015-01-03,13,-422.142,2015-01-03 06:30:00
36,2015-01-03,12,-774.45,2015-01-03 06:00:00
37,2015-01-03,11,-1241.58,2015-01-03 05:30:00
38,2015-01-03,10,-983.613,2015-01-03 05:00:00
39,2015-01-03,9,-901.413,2015-01-03 04:30:00
40,2015-01-03,8,-871.354,2015-01-03 04:00:00
41,2015-01-03,7,-588.593,2015-01-03 03:30:00
42,2015-01-03,6,-496.86,2015-01-03 03:00:00
43,2015-01-03,5,-489.66,2015-01-03 02:30:00
44,2015-01-03,4,-523.415,2015-01-03 02:00:00
45,2015-01-03,3,-380.834,2015-01-03 01:30:00
46,2015-01-03,2,-473.821,2015-01-03 01:00:00
47,2015-01-03,1,-511.134,2015-01-03 00:30:00
0,2015-01-04,48,7.2614,2015-01-05 00:00:00
1,2015-01-04,47,19.0832,2015-01-04 23:30:00
2,2015-01-04,46,223.308,2015-01-04 23:00:00
3,2015-01-04,45,195.585,2015-01-04 22:30:00
4,2015-01-04,44,101.066,2015-01-04 22:00:00
5,2015-01-04,43,373.862,2015-01-04 21:30:00
6,2015-01-04,42,267.864,2015-01-04 21:00:00
7,2015-01-04,41,53.5332,2015-01-04 20:30:00
8,2015-01-04,40,107.245,2015-01-04 20:00:00
9,2015-01-04,39,54.3648,2015-01-04 19:30:00
10,2015-01-04,38,-2.9357,2015-01-04 19:00:00
11,2015-01-04,37,41.9766,2015-01-04 18:30:00
12,2015-01-04,36,199.714,2015-01-04 18:00:00
13,2015-01-04,35,321.788,2015-01-04 17:30:00
14,2015-01-04,34,305.503,2015-01-04 17:00:00
15,2015-01-04,33,-41.9887,2015-01-04 16:30:00
16,2015-01-04,32,-40.2857,2015-01-04 16:00:00
17,2015-01-04,31,-3.4187,2015-01-04 15:30:00
18,2015-01-04,30,-212.286,2015-01-04 15:00:00
19,2015-01-04,29,-561.438,2015-01-04 14:30:00
20,2015-01-04,28,-575.24,2015-01-04 14:00:00
21,2015-01-04,27,-366.861,2015-01-04 13:30:00
22,2015-01-04,26,-184.418,2015-01-04 13:00:00
23,2015-01-04,25,-57.7541,2015-01-04 12:30:00
24,2015-01-04,24,-307.062,2015-01-04 12:00:00
25,2015-01-04,23,-104.575,2015-01-04 11:30:00
26,2015-01-04,22,-107.123,2015-01-04 11:00:00
27,2015-01-04,21,-56.6362,2015-01-04 10:30:00
28,2015-01-04,20,-146.93,2015-01-04 10:00:00
29,2015-01-04,19,-66.6386,2015-01-04 09:30:00
30,2015-01-04,18,-97.33,2015-01-04 09:00:00
31,2015-01-04,17,-295.956,2015-01-04 08:30:00
32,2015-01-04,16,-396.764,2015-01-04 08:00:00
33,2015-01-04,15,-279.051,2015-01-04 07:30:00
34,2015-01-04,14,-319.091,2015-01-04 07:00:00
35,2015-01-04,13,-297.375,2015-01-04 06:30:00
36,2015-01-04,12,-240.442,2015-01-04 06:00:00
37,2015-01-04,11,-341.174,2015-01-04 05:30:00
38,2015-01-04,10,-255.808,2015-01-04 05:00:00
39,2015-01-04,9,-9.612,2015-01-04 04:30:00
40,2015-01-04,8,-239.159,2015-01-04 04:00:00
41,2015-01-04,7,-248.217,2015-01-04 03:30:00
42,2015-01-04,6,-162.419,2015-01-04 03:00:00
43,2015-01-04,5,-272.899,2015-01-04 02:30:00
44,2015-01-04,4,-177.558,2015-01-04 02:00:00
45,2015-01-04,3,52.7985,2015-01-04 01:30:00
46,2015-01-04,2,-101.329,2015-01-04 01:00:00
47,2015-01-04,1,-98.4398,2015-01-04 00:30:00
0,2015-01-05,48,-415.847,2015-01-06 00:00:00
1,2015-01-05,47,-463.373,2015-01-05 23:30:00
2,2015-01-05,46,-354.478,2015-01-05 23:00:00
3,2015-01-05,45,-520.528,2015-01-05 22:30:00
4,2015-01-05,44,-624.631,2015-01-05 22:00:00
5,2015-01-05,43,-571.172,2015-01-05 21:30:00
6,2015-01-05,42,-290.87,2015-01-05 21:00:00
7,2015-01-05,41,-138.889,2015-01-05 20:30:00
8,2015-01-05,40,-164.209,2015-01-05 20:00:00
9,2015-01-05,39,-34.9137,2015-01-05 19:30:00
10,2015-01-05,38,-465.684,2015-01-05 19:00:00
11,2015-01-05,37,-658.302,2015-01-05 18:30:00
12,2015-01-05,36,-715.411,2015-01-05 18:00:00
13,2015-01-05,35,-572.609,2015-01-05 17:30:00
14,2015-01-05,34,-239.978,2015-01-05 17:00:00
15,2015-01-05,33,37.5683,2015-01-05 16:30:00
16,2015-01-05,32,-12.5199,2015-01-05 16:00:00
17,2015-01-05,31,18.3341,2015-01-05 15:30:00
18,2015-01-05,30,25.374,2015-01-05 15:00:00
19,2015-01-05,29,-27.7114,2015-01-05 14:30:00
20,2015-01-05,28,-60.1665,2015-01-05 14:00:00
21,2015-01-05,27,-102.492,2015-01-05 13:30:00
22,2015-01-05,26,-41.2496,2015-01-05 13:00:00
23,2015-01-05,25,-202.61,2015-01-05 12:30:00
24,2015-01-05,24,-331.977,2015-01-05 12:00:00
25,2015-01-05,23,-125.011,2015-01-05 11:30:00
26,2015-01-05,22,78.809,2015-01-05 11:00:00
27,2015-01-05,21,273.946,2015-01-05 10:30:00
28,2015-01-05,20,280.946,2015-01-05 10:00:00
29,2015-01-05,19,248.925,2015-01-05 09:30:00
30,2015-01-05,18,52.1532,2015-01-05 09:00:00
31,2015-01-05,17,-123.271,2015-01-05 08:30:00
32,2015-01-05,16,-34.1181,2015-01-05 08:00:00
33,2015-01-05,15,-6.8977,2015-01-05 07:30:00
34,2015-01-05,14,450.741,2015-01-05 07:00:00
35,2015-01-05,13,308.11,2015-01-05 06:30:00
